"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","DevStage","LenMeasType","DateofCalculation","Valid_Aphia"
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"M",7,1,7,1,3736,3736,"1",27,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"M",7,1,7,1,3736,3736,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"M",7,1,7,1,3736,3736,"1",29,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"M",7,1,7,1,3736,3736,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"M",7,1,7,1,3736,3736,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"F",7,1,7,1,3736,3736,"1",27,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"F",7,1,7,1,3736,3736,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"F",7,1,7,1,3736,3736,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"F",7,1,7,1,3736,3736,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"F",7,1,7,1,3736,3736,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",66,73,2025,"W",126484,2,"F",7,1,7,1,3736,3736,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",29,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",30,8,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",31,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",33,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"M",3,1,3,1,10280,10280,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"M",3,1,3,1,10280,10280,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"M",3,1,3,1,10280,10280,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"F",6,1,6,1,10280,10280,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"F",6,1,6,1,10280,10280,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"F",6,1,6,1,10280,10280,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"F",6,1,6,1,10280,10280,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"F",6,1,6,1,10280,10280,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",18,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",19,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",20,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",21,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",22,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",30,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",31,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",32,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",24,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",25,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",26,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",27,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",28,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"M",50,1,50,1,17480,17480,"1",29,8,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",19,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",21,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",22,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",24,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",25,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",32,6,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",34,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",41,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",26,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",27,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",28,6,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",29,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",30,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"F",49,1,49,1,17480,17480,"1",31,6,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",27,36,2025,"W",126484,2,"U",1,1,1,1,17480,17480,"1",8,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"F",7,1,7,1,2678,2678,"1",28,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"F",7,1,7,1,2678,2678,"1",31,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"F",7,1,7,1,2678,2678,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"U",2,1,2,1,2678,2678,"1",8,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",334,57,2025,"W",126484,2,"M",1,1,1,1,6940,6940,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",334,57,2025,"W",126484,2,"F",4,1,4,1,6940,6940,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"M",4,1,4,1,18120,18120,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"M",4,1,4,1,18120,18120,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"M",4,1,4,1,18120,18120,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"M",4,1,4,1,18120,18120,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",49,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",72,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"F",10,1,10,1,18120,18120,"1",81,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",342,15,2025,"W",126484,2,"U",1,1,1,1,18120,18120,"1",14,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"M",2,1,2,1,16760,16760,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"M",2,1,2,1,16760,16760,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",56,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",69,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",360,14,2025,"W",126484,2,"F",9,1,9,1,16760,16760,"1",78,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",27,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",28,10,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",29,15,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",36,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",37,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",38,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",39,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",40,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",30,10,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",31,7,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",32,13,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",33,10,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",34,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"U",2,1,2,1,51500,51500,"1",10,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"U",2,1,2,1,51500,51500,"1",26,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",334,57,2025,"W",126484,2,"F",4,1,4,1,6940,6940,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",334,57,2025,"W",126484,2,"F",4,1,4,1,6940,6940,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",334,57,2025,"W",126484,2,"F",4,1,4,1,6940,6940,"1",74,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"M",3,1,3,1,20180,20180,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"M",3,1,3,1,20180,20180,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"M",3,1,3,1,20180,20180,"1",64,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",67,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",68,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",71,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",340,16,2025,"W",126484,2,"F",9,1,9,1,20180,20180,"1",77,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",45,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",49,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"M",12,1,12,1,17900,17900,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",451,65,2025,"W",126484,2,"F",7,1,7,1,17900,17900,"1",73,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",59,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",60,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",62,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",49,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",54,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"M",17,1,17,1,66970,66970,"1",58,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",51,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",53,3,NA,NA,20260210,126484
